year,month,day,decimal_date,ppm,n_days,date,imputed
2020,5,24,2020.3948,417.64,7,2020-05-24,0
2020,5,31,2020.4139,417.41,6,2020-05-31,0
2020,6,7,2020.4331,416.55,5,2020-06-07,0
2020,6,14,2020.4522,416.42,7,2020-06-14,0
2020,6,21,2020.4713,416.27,7,2020-06-21,0
2020,6,28,2020.4904,415.64,7,2020-06-28,0
2020,7,5,2020.5096,415.45,7,2020-07-05,0
2020,7,12,2020.5287,414.73,7,2020-07-12,0
2020,7,19,2020.5478,414.08,6,2020-07-19,0
2020,7,26,2020.5669,413.42,7,2020-07-26,0
2020,8,2,2020.5861,413.37,4,2020-08-02,0
2020,8,9,2020.6052,412.95,6,2020-08-09,0
2020,8,16,2020.6243,412.59,5,2020-08-16,0
2020,8,23,2020.6434,412.17,7,2020-08-23,0
2020,8,30,2020.6626,411.79,7,2020-08-30,0
2020,9,6,2020.6817,411.58,7,2020-09-06,0
2020,9,13,2020.7008,411.67,7,2020-09-13,0
2020,9,20,2020.7199,411.2,6,2020-09-20,0
2020,9,27,2020.7391,411.27,7,2020-09-27,0
2020,10,4,2020.7582,411.26,7,2020-10-04,0
2020,10,11,2020.7773,411.32,7,2020-10-11,0
2020,10,18,2020.7964,411.72,6,2020-10-18,0
2020,10,25,2020.8156,411.69,7,2020-10-25,0
2020,11,1,2020.8347,411.96,6,2020-11-01,0
2020,11,8,2020.8538,412.98,7,2020-11-08,0
2020,11,15,2020.873,412.74,6,2020-11-15,0
2020,11,22,2020.8921,414.04,6,2020-11-22,0
2020,11,29,2020.9112,413.97,7,2020-11-29,0
2020,12,6,2020.9303,413.6,7,2020-12-06,0
2020,12,13,2020.9495,414.13,7,2020-12-13,0
2020,12,20,2020.9686,414.82,6,2020-12-20,0
2020,12,27,2020.9877,415.3,7,2020-12-27,0
2021,1,3,2021.0068,415.36,7,2021-01-03,0
2021,1,10,2021.026,415.04,5,2021-01-10,0
2021,1,17,2021.0452,415.39,7,2021-01-17,0
2021,1,24,2021.0644,415.98,7,2021-01-24,0
2021,1,31,2021.0836,417.09,7,2021-01-31,0
2021,2,7,2021.1027,416.89,7,2021-02-07,0
2021,2,14,2021.1219,416.48,7,2021-02-14,0
2021,2,21,2021.1411,416.28,7,2021-02-21,0
2021,2,28,2021.1603,417.93,7,2021-02-28,0
2021,3,7,2021.1795,416.91,7,2021-03-07,0
2021,3,14,2021.1986,417.76,7,2021-03-14,0
2021,3,21,2021.2178,417.68,6,2021-03-21,0
2021,3,28,2021.237,417.98,5,2021-03-28,0
2021,4,4,2021.2562,419.24,6,2021-04-04,0
2021,4,11,2021.2753,418.95,5,2021-04-11,0
2021,4,18,2021.2945,418.16,5,2021-04-18,0
2021,4,25,2021.3137,419.97,6,2021-04-25,0
2021,5,2,2021.3329,419.49,6,2021-05-02,0
2021,5,9,2021.3521,418.45,6,2021-05-09,0
2021,5,16,2021.3712,419.05,7,2021-05-16,0
2021,5,23,2021.3904,418.89,6,2021-05-23,0
2021,5,30,2021.4096,419.51,7,2021-05-30,0
2021,6,6,2021.4288,419.47,7,2021-06-06,0
2021,6,13,2021.4479,419.03,7,2021-06-13,0
2021,6,20,2021.4671,418.44,6,2021-06-20,0
2021,6,27,2021.4863,418.04,7,2021-06-27,0
2021,7,4,2021.5055,417.43,7,2021-07-04,0
2021,7,11,2021.5247,417.48,7,2021-07-11,0
2021,7,18,2021.5438,416.71,7,2021-07-18,0
2021,7,25,2021.563,415.55,7,2021-07-25,0
2021,8,1,2021.5822,414.96,7,2021-08-01,0
2021,8,8,2021.6014,414.52,5,2021-08-08,0
2021,8,15,2021.6205,414.88,7,2021-08-15,0
2021,8,22,2021.6397,413.79,5,2021-08-22,0
2021,8,29,2021.6589,413.19,4,2021-08-29,0
2021,9,5,2021.6781,413.33,7,2021-09-05,0
2021,9,12,2021.6973,413.06,6,2021-09-12,0
2021,9,19,2021.7164,413.27,7,2021-09-19,0
2021,9,26,2021.7356,413.33,6,2021-09-26,0
2021,10,3,2021.7548,413.61,7,2021-10-03,0
2021,10,10,2021.774,413.86,7,2021-10-10,0
2021,10,17,2021.7932,414.32,7,2021-10-17,0
2021,10,24,2021.8123,413.87,6,2021-10-24,0
2021,10,31,2021.8315,414.14,6,2021-10-31,0
2021,11,7,2021.8507,414.93,7,2021-11-07,0
2021,11,14,2021.8699,414.84,7,2021-11-14,0
2021,11,21,2021.889,415.33,7,2021-11-21,0
2021,11,28,2021.9082,416.12,7,2021-11-28,0
2021,12,5,2021.9274,415.83,5,2021-12-05,0
2021,12,12,2021.9466,416.41,7,2021-12-12,0
2021,12,19,2021.9658,417.45,6,2021-12-19,0
2021,12,26,2021.9849,417.42,7,2021-12-26,0
2022,1,2,2022.0041,417.37,7,2022-01-02,0
2022,1,9,2022.0233,418.28,7,2022-01-09,0
2022,1,16,2022.0425,417.58,7,2022-01-16,0
2022,1,23,2022.0616,419.09,6,2022-01-23,0
2022,1,30,2022.0808,419.15,7,2022-01-30,0
2022,2,6,2022.1,418.34,6,2022-02-06,0
2022,2,13,2022.1192,419.74,7,2022-02-13,0
2022,2,20,2022.1384,419.57,7,2022-02-20,0
2022,2,27,2022.1575,419.16,7,2022-02-27,0
2022,3,6,2022.1767,418.47,7,2022-03-06,0
2022,3,13,2022.1959,418.3,6,2022-03-13,0
2022,3,20,2022.2151,418.13,7,2022-03-20,0
2022,3,27,2022.2342,420.32,7,2022-03-27,0
2022,4,3,2022.2534,420.15,6,2022-04-03,0
2022,4,10,2022.2726,420.11,6,2022-04-10,0
2022,4,17,2022.2918,420.33,7,2022-04-17,0
2022,4,24,2022.311,420.14,7,2022-04-24,0
2022,5,1,2022.3301,420.13,7,2022-05-01,0
2022,5,8,2022.3493,421.07,7,2022-05-08,0
2022,5,15,2022.3685,420.92,7,2022-05-15,0
2022,5,22,2022.3877,421.44,7,2022-05-22,0
2022,5,29,2022.4068,421.58,7,2022-05-29,0
2022,6,5,2022.426,421.26,6,2022-06-05,0
2022,6,12,2022.4452,420.98,6,2022-06-12,0
2022,6,19,2022.4644,420.82,7,2022-06-19,0
2022,6,26,2022.4836,420.26,7,2022-06-26,0
2022,7,3,2022.5027,419.69,6,2022-07-03,0
2022,7,10,2022.5219,419.03,6,2022-07-10,0
2022,7,17,2022.5411,418.38,6,2022-07-17,0
2022,7,24,2022.5603,417.8,6,2022-07-24,0
2022,7,31,2022.5795,418.15,7,2022-07-31,0
2022,8,7,2022.5986,417.29,6,2022-08-07,0
2022,8,14,2022.6178,417.22,6,2022-08-14,0
2022,8,21,2022.637,416.52,6,2022-08-21,0
2022,8,28,2022.6562,416.5,5,2022-08-28,0
2022,9,4,2022.6753,416.29,7,2022-09-04,0
2022,9,11,2022.6945,416,6,2022-09-11,0
2022,9,18,2022.7137,415.52,7,2022-09-18,0
2022,9,25,2022.7329,415.53,7,2022-09-25,0
2022,10,2,2022.7521,415.22,7,2022-10-02,0
2022,10,9,2022.7712,415.46,7,2022-10-09,0
2022,10,16,2022.7904,415.84,7,2022-10-16,0
2022,10,23,2022.8096,416.26,7,2022-10-23,0
2022,10,30,2022.8288,416.39,5,2022-10-30,0
2022,11,6,2022.8479,417.14,5,2022-11-06,0
2022,11,13,2022.8671,417.25,7,2022-11-13,0
2022,11,20,2022.8863,418.48,7,2022-11-20,0
2022,11,27,2022.9055,417.69,2,2022-11-27,0
2022,12,4,2022.9247,419.01,3,2022-12-04,0
2022,12,11,2022.9438,418.79,7,2022-12-11,0
2022,12,18,2022.963,419.19,7,2022-12-18,0
2022,12,25,2022.9822,419.43,7,2022-12-25,0
2023,1,1,2023.0014,419.3,7,2023-01-01,0
2023,1,8,2023.0205,419.64,7,2023-01-08,0
2023,1,15,2023.0397,419.18,7,2023-01-15,0
2023,1,22,2023.0589,419.73,7,2023-01-22,0
2023,1,29,2023.0781,419.81,7,2023-01-29,0
2023,2,5,2023.0973,420.2,7,2023-02-05,0
2023,2,12,2023.1164,420.81,7,2023-02-12,0
2023,2,19,2023.1356,419.56,4,2023-02-19,0
2023,2,26,2023.1548,421.56,4,2023-02-26,0
2023,3,5,2023.174,421.21,7,2023-03-05,0
2023,3,12,2023.1932,420.2,7,2023-03-12,0
2023,3,19,2023.2123,420.78,7,2023-03-19,0
2023,3,26,2023.2315,421.68,7,2023-03-26,0
2023,4,2,2023.2507,422.76,6,2023-04-02,0
2023,4,9,2023.2699,422.95,6,2023-04-09,0
2023,4,16,2023.289,423.68,7,2023-04-16,0
2023,4,23,2023.3082,424.07,7,2023-04-23,0
2023,4,30,2023.3274,423.98,7,2023-04-30,0
2023,5,7,2023.3466,424.29,7,2023-05-07,0
2023,5,14,2023.3658,423.39,7,2023-05-14,0
2023,5,21,2023.3849,423.91,7,2023-05-21,0
2023,5,28,2023.4041,424.65,7,2023-05-28,0
2023,6,4,2023.4233,424.38,7,2023-06-04,0
2023,6,11,2023.4425,424.13,6,2023-06-11,0
2023,6,18,2023.4616,423.49,7,2023-06-18,0
2023,6,25,2023.4808,422.2,7,2023-06-25,0
2023,7,2,2023.5,422.62,4,2023-07-02,0
2023,7,9,2023.5192,422.35,5,2023-07-09,0
2023,7,16,2023.5384,421.34,5,2023-07-16,0
2023,7,23,2023.5575,421.28,4,2023-07-23,0
2023,7,30,2023.5767,420.83,6,2023-07-30,0
2023,8,6,2023.5959,420.02,6,2023-08-06,0
2023,8,13,2023.6151,418.98,4,2023-08-13,0
2023,8,20,2023.6342,419.31,2,2023-08-20,0
2023,8,27,2023.6534,419.27,5,2023-08-27,0
2023,9,3,2023.6726,418.64,4,2023-09-03,0
2023,9,10,2023.6918,418.52,2,2023-09-10,0
2023,9,17,2023.711,418.33,5,2023-09-17,0
2023,9,24,2023.7301,418.29,7,2023-09-24,0
2023,10,1,2023.7493,418.31,6,2023-10-01,0
2023,10,8,2023.7685,418.53,5,2023-10-08,0
2023,10,15,2023.7877,419.46,7,2023-10-15,0
2023,10,22,2023.8068,418.91,6,2023-10-22,0
2023,10,29,2023.826,419.05,7,2023-10-29,0
2023,11,5,2023.8452,419.28,5,2023-11-05,0
2023,11,12,2023.8644,421.22,6,2023-11-12,0
2023,11,19,2023.8836,421.21,5,2023-11-19,0
2023,11,26,2023.9027,420.31,2,2023-11-26,0
2023,12,3,2023.9219,421.02,2,2023-12-03,0
2023,12,10,2023.9411,422.2,7,2023-12-10,0
2023,12,17,2023.9603,422.24,5,2023-12-17,0
2023,12,24,2023.9795,421.86,5,2023-12-24,0
2023,12,31,2023.9986,422.52,4,2023-12-31,0
2024,1,7,2024.0178,423.49,5,2024-01-07,0
2024,1,14,2024.0369,422.84,7,2024-01-14,0
2024,1,21,2024.056,422.86,7,2024-01-21,0
2024,1,28,2024.0751,422.28,6,2024-01-28,0
2024,2,4,2024.0943,425.83,5,2024-02-04,0
2024,2,11,2024.1134,423.54,7,2024-02-11,0
2024,2,18,2024.1325,425.21,3,2024-02-18,0
2024,2,25,2024.1516,425.13,7,2024-02-25,0
2024,3,3,2024.1708,425.45,4,2024-03-03,0
2024,3,10,2024.1899,425.74,6,2024-03-10,0
2024,3,17,2024.209,425.37,6,2024-03-17,0
2024,3,24,2024.2281,425.04,4,2024-03-24,0
2024,3,31,2024.2473,426.35,2,2024-03-31,0
2024,4,7,2024.2664,425.86,6,2024-04-07,0
2024,4,14,2024.2855,426.34,6,2024-04-14,0
2024,4,21,2024.3046,427.94,5,2024-04-21,0
2024,4,28,2024.3238,426.8,6,2024-04-28,0
2024,5,5,2024.3429,426.92,7,2024-05-05,0
2024,5,12,2024.362,427.03,7,2024-05-12,0
2024,5,19,2024.3811,426.64,6,2024-05-19,0
2024,5,26,2024.4003,426.88,7,2024-05-26,0
2024,6,2,2024.4194,427.06,3,2024-06-02,0
2024,6,9,2024.4385,427.33,6,2024-06-09,0
2024,6,16,2024.4577,426.73,4,2024-06-16,0
2024,6,23,2024.4768,426.47,5,2024-06-23,0
2024,6,30,2024.4959,425.61,6,2024-06-30,0
2024,7,7,2024.515,426.25,7,2024-07-07,0
2024,7,14,2024.5342,425.95,5,2024-07-14,0
2024,7,21,2024.5533,424.8,5,2024-07-21,0
2024,7,28,2024.5724,424.88,4,2024-07-28,0
2024,8,4,2024.5915,424.18,6,2024-08-04,0
2024,8,11,2024.6107,422.42,3,2024-08-11,0
2024,8,18,2024.6298,422.83,6,2024-08-18,0
2024,8,25,2024.6489,421.36,5,2024-08-25,0
2024,9,1,2024.668,422.33,5,2024-09-01,0
2024,9,8,2024.6872,422.06,3,2024-09-08,0
2024,9,15,2024.7063,421.98,7,2024-09-15,0
2024,9,22,2024.7254,421.71,2,2024-09-22,0
2024,9,29,2024.7445,421.95,4,2024-09-29,0
2024,10,6,2024.7637,422.16,4,2024-10-06,0
2024,10,13,2024.7828,422.62,5,2024-10-13,0
2024,10,20,2024.8019,422.17,5,2024-10-20,0
2024,10,27,2024.821,423.15,7,2024-10-27,0
2024,11,3,2024.8402,423.34,5,2024-11-03,0
2024,11,10,2024.8593,423.6,6,2024-11-10,0
2024,11,17,2024.8784,423.96,5,2024-11-17,0
2024,11,24,2024.8975,424.59,6,2024-11-24,0
2024,12,1,2024.9167,424.95,6,2024-12-01,0
2024,12,8,2024.9358,425.67,7,2024-12-08,0
2024,12,15,2024.9549,424.96,5,2024-12-15,0
2024,12,22,2024.974,425.59,7,2024-12-22,0
2024,12,29,2024.9932,426.08,7,2024-12-29,0
2025,1,5,2025.0123,426.31,7,2025-01-05,0
2025,1,12,2025.0315,426.78,6,2025-01-12,0
2025,1,19,2025.0507,426.86,7,2025-01-19,0
2025,1,26,2025.0699,426.92,6,2025-01-26,0
2025,2,2,2025.089,427.05,7,2025-02-02,0
2025,2,9,2025.1082,426.86,5,2025-02-09,0
2025,2,16,2025.1274,427.67,5,2025-02-16,0
2025,2,23,2025.1466,427.02,7,2025-02-23,0
2025,3,2,2025.1658,428.15,7,2025-03-02,0
2025,3,9,2025.1849,428.74,5,2025-03-09,0
2025,3,16,2025.2041,428.33,5,2025-03-16,0
2025,3,23,2025.2233,428.01,7,2025-03-23,0
2025,3,30,2025.2425,427.65,5,2025-03-30,0
2025,4,6,2025.2616,429.24,6,2025-04-06,0
2025,4,13,2025.2808,430.03,6,2025-04-13,0
2025,4,20,2025.3,430.01,4,2025-04-20,0
2025,4,27,2025.3192,430.59,7,2025-04-27,0
2025,5,4,2025.3384,430.86,6,2025-05-04,0
2025,5,11,2025.3575,430.58,3,2025-05-11,0
2025,5,18,2025.3767,430.35,6,2025-05-18,0
2025,5,25,2025.3959,430.18,5,2025-05-25,0
2025,6,1,2025.4151,429.96,7,2025-06-01,0
2025,6,8,2025.4342,429.93,7,2025-06-08,0
2025,6,15,2025.4534,429.39,6,2025-06-15,0
2025,6,22,2025.4726,429.48,6,2025-06-22,0
2025,6,29,2025.4918,428.7,6,2025-06-29,0
2025,7,6,2025.511,428.41,6,2025-07-06,0
2025,7,13,2025.5301,427.9,4,2025-07-13,0
2025,7,20,2025.5493,427.52,5,2025-07-20,0
2025,7,27,2025.5685,426.57,6,2025-07-27,0
2025,8,3,2025.5877,425.87,7,2025-08-03,0
2025,8,10,2025.6068,425.44,5,2025-08-10,0
2025,8,17,2025.626,425.65,7,2025-08-17,0
2025,8,24,2025.6452,425.02,3,2025-08-24,0
2025,8,31,2025.6644,425.23,5,2025-08-31,0
2025,9,7,2025.6836,424.25,4,2025-09-07,0
2025,9,14,2025.7027,423.98,5,2025-09-14,0
2025,9,21,2025.7219,424.16,5,2025-09-21,0
2025,9,28,2025.7411,424.28,0,2025-09-28,1
2025,10,5,2025.7603,424.39,2,2025-10-05,0
2025,10,12,2025.7795,424.81,6,2025-10-12,0
2025,10,19,2025.7986,425.2,7,2025-10-19,0
2025,10,26,2025.8178,425.25,5,2025-10-26,0
2025,11,2,2025.837,424.78,2,2025-11-02,0
2025,11,9,2025.8562,426.8,7,2025-11-09,0
2025,11,16,2025.8753,426.55,5,2025-11-16,0
2025,11,23,2025.8945,426.84,5,2025-11-23,0
2025,11,30,2025.9137,427.21,3,2025-11-30,0
2025,12,7,2025.9329,427.25,7,2025-12-07,0
2025,12,14,2025.9521,427.22,6,2025-12-14,0
2025,12,21,2025.9712,427.87,6,2025-12-21,0
2025,12,28,2025.9904,428.26,6,2025-12-28,0
2026,1,4,2026.0096,428.7,4,2026-01-04,0
2026,1,11,2026.0288,429.15,6,2026-01-11,0
2026,1,18,2026.0479,428.62,5,2026-01-18,0
2026,1,25,2026.0671,428.39,7,2026-01-25,0
2026,2,1,2026.0863,428.1,5,2026-02-01,0
2026,2,8,2026.1055,429.06,2,2026-02-08,0
2026,2,15,2026.1247,429.95,5,2026-02-15,0
2026,2,22,2026.1438,430.17,5,2026-02-22,0
2026,3,1,2026.163,429.62,5,2026-03-01,0
2026,3,8,2026.1822,429.91,6,2026-03-08,0
2026,3,15,2026.2014,429.46,7,2026-03-15,0
2026,3,22,2026.2205,430.93,5,2026-03-22,0
2026,3,29,2026.2397,431.73,7,2026-03-29,0
2026,4,5,2026.2589,431.88,3,2026-04-05,0
2026,4,12,2026.2781,429.8,6,2026-04-12,0
2026,4,19,2026.2973,431.15,6,2026-04-19,0
2026,4,26,2026.3164,432.44,5,2026-04-26,0
2026,5,3,2026.3356,432.36,0,2026-05-03,1
2026,5,10,2026.3548,432.28,6,2026-05-10,0
2026,5,17,2026.374,432.18,6,2026-05-17,0
2026,5,24,2026.3932,432.38,5,2026-05-24,0
2026,5,31,2026.4123,432.02,6,2026-05-31,0
2026,6,7,2026.4315,432.14,4,2026-06-07,0
2026,6,14,2026.4507,431.18,2,2026-06-14,0
2026,6,21,2026.4699,430.84,6,2026-06-21,0
2026,6,28,2026.489,430.19,6,2026-06-28,0
2026,7,5,2026.5082,429.06,5,2026-07-05,0
2026,7,12,2026.5274,428.48,2,2026-07-12,0
2026,7,19,2026.5466,428.72,5,2026-07-19,0
2026,7,26,2026.5658,429,5,2026-07-26,0
2026,8,2,2026.5849,428.18,3,2026-08-02,0
2026,8,9,2026.6041,427.59,3,2026-08-09,0
2026,8,16,2026.6233,426.98,4,2026-08-16,0
2026,8,23,2026.6425,426.94,5,2026-08-23,0
2026,8,30,2026.6616,427.15,4,2026-08-30,0
